ID;Name;IATA;ICAO;Latitude;Longitude;iso_code
10133;Hartsville Regional Airport;HVS;KHVS;34.4030990601;-80.11920166019999;US
10134;Horace Williams Airport;\N;KIGX;35.935001;-79.065902;US
10135;San Cristobal de las Casas Airport;SZT;MMSC;16.690299987793;-92.530097961426;MX
10137;Dunnville Airport;DU9;CDU9;42.872200012200004;-79.5958023071;CA
10138;Brunswick County Airport;\N;KSUT;33.9292984;-78.07499695;US
10139;Chesterfield County Airport;\N;KFCI;37.40650177;-77.52500153;US
10140;Atherton Airport;\N;YATN;-17.2616996765;145.51499939;AU
10141;Bagdarin Airport;\N;UIUB;54.36920166015625;113.47899627685547;RU
10142;Scarlett Martinez International Airport;RIH;MPRH;8.375880241394;-80.127899169922;PA
10144;Henderson Oxford Airport;\N;KHNZ;36.36159897;-78.52919769;US
10145;Leesburg International Airport;LEE;KLEE;28.82309914;-81.80870056;US
10148;Semyazino Airport;\N;UUBL;56.12670135498047;40.314998626708984;RU
10149;Witberg Tswalu Airport;\N;FATW;-27.204999923706055;22.48189926147461;ZA
10151;Mana Pools Airport;\N;FVMN;-15.768735;29.385617;ZW
10154;Pouso Alegre Airport;PPY;SNZA;-22.289199829101562;-45.91910171508789;BR
10155;Brigadeiro Cabral Airport;DIQ;SNDV;-20.180700302124;-44.870899200439;BR
10156;Yeysk Airport;EIK;URKE;46.68;38.21;RU
10157;Berdyansk Airport;ERD;UKDB;46.814998626708984;36.75809860229492;UA
10158;Blimbingsari Airport;BWX;WARB;-8.31015;114.3401;ID
10160;Erenhot Saiwusu International Airport;ERL;ZBER;43.4225;112.096667;CN
10161;Shobdon Aerodrome;\N;EGBS;52.2416992188;-2.8811099529299997;GB
10162;Chino Airport;CNO;KCNO;33.97470093;-117.637001;US
10163;Kamigoto Airport;\N;RJDK;33.0130996704;129.192001343;JP
10164;Ojika Airport;\N;RJDO;33.1907997131;129.089996338;JP
10165;Chofu Airport;\N;RJTF;35.67169952392578;139.5279998779297;JP
10166;Hateruma Airport;HTR;RORH;24.0589008331;123.805999756;JP
10169;Madison County Airport;\N;KUYF;39.93270111;-83.46199799;US
10171;Las Brujas Airport;BWW;MUBR;22.621299743699996;-79.1472015381;CU
10173;Digby (General Hospital) Heliport;\N;CDG2;44.6161003112793;-65.76190185546875;FR
10178;Thun Airport;\N;LSZW;46.756401062;7.60056018829;CH
10184;Lavrentiya Airport;\N;UHML;65.58000183105469;-170.99667358398438;RU
10185;Paso Robles Municipal Airport;PRB;KPRB;35.67290115;-120.6269989;US
10186;N 104 Helipad;\N;RKDU;37.479166666699996;130.895555556;KR
10209;Beijing Daxing International Airport;PKX;ZBAD;39.509945;116.41092;CN
10295;Kymi Airport;\N;EFKY;60.5713996887207;26.896099090576172;FI
10360;Half Moon Bay Airport;HAF;KHAF;37.513401031499995;-122.500999451;US
10363;Hechi Jinchengjiang Airport;HCJ;ZGHC;24.805;107.6997;CN
10370;Kadina Airport;\N;YKDI;-33.97669982910156;137.66000366210938;AU
10371;General WM J Fox Airfield;WJF;KWJF;34.74110031;-118.2190018;US
10378;Coondewanna Airport;CJF;YCWA;-22.96669960022;118.81300354004;AU
10544;Guarapari Airport;GUZ;SNGA;-20.646499633800005;-40.491901397700005;BR
10545;Ubatuba Airport;UBT;SDUB;-23.441099166870117;-45.075599670410156;BR
10611;Ali Air Base;\N;ORTL;30.935800552368164;46.0900993347168;IQ
10617;Ota Air Base;\N;LPOT;39.087502;-8.96278;PT
10618;Borroloola Airport;BOX;YBRL;-16.075300216674805;136.302001953125;AU
10723;Elsenthal Grafe Airport;\N;EDNF;48.822498;13.3675;DE
10744;Newtownards Airport;\N;EGAD;54.5811004639;-5.69193983078;GB
10745;Lashenden (Headcorn) Airfield;\N;EGKH;51.156898;0.641667;GB
10746;Panshanger Aerodrome;\N;EGLG;51.80250167849999;-0.158056005836;GB
10747;Thurrock Airfield;\N;EGMT;51.537505;0.367634;GB
10748;Stapleford Aerodrome;\N;EGSG;51.652500152600005;0.155833005905;GB
10750;HAL Airport;\N;VOBG;12.9499998093;77.6681976318;IN
10751;Chichester/Goodwood Airport;QUG;EGHR;50.85940170288086;-0.7591670155525208;GB
10752;Omarama Glider Airport;\N;NZOA;-44.486698150634766;169.98599243164062;NZ
10753;Haast Aerodrome;\N;NZHT;-43.865299224853516;169.04100036621094;NZ
10776;Meschede-Schüren Airport;\N;EDKM;51.30277633666992;8.239167213439941;DE
10792;Jumandy Airport;TNW;SEJD;-1.059722;-77.583333;EC
10794;Morro da Urca Heliport;\N;SDHU;-22.95166778564453;-43.16583251953125;BR
10800;Dongji Aiport;FYJ;ZYFY;48.199494;134.366447;CN
10831;Person County Airport;\N;KTDF;36.28490067;-78.98419952;US
10934;Zulu Inyala Airport;PZL;FADQ;-27.84939956665039;32.30970001220703;ZA
10937;Liupanshui Yuezhao Airport;LPF;ZUPS;26.609417;104.979;CN
10938;Kaili Airport;KJH;ZUKJ;26.972;107.988;CN
10939;Shennongjia Hongping Airport;HPG;ZHSN;31.626;110.34;CN
10940;Zhangjiakou Ningyuan Airport;ZQZ;ZBZJ;40.7386016846;114.930000305;CN
10941;Arxan Yi'ershi Airport;YIE;ZBES;47.3106;119.9117;CN
10942;Hengyang Nanyue Airport;HNY;ZGHY;26.9053;112.627998;CN
10943;Hongyuan Airport;AHJ;ZUHY;32.53154;102.35224;CN
10949;Wonsan Kalma International Airport;WOS;ZKWS;39.166801;127.486;KP
10951;Mestia Queen Tamar Airport;\N;UGMS;43.053597;42.749012;GE
10952;Magas Airport;IGT;URMS;43.322299957300004;45.0125999451;RU
11004;Talladega Municipal Airport;ASN;KASN;33.569900512699995;-86.05090332030001;US
11005;Greenville Downtown Airport;GMU;KGMU;34.847900390599996;-82.34999847410002;US
11008;Mankato Regional Airport;\N;KMKT;44.22159958;-93.91870117;US
11009;Captain Auguste George Airport;NGD;TUPA;18.72719955444336;-64.32969665527344;VG
11010;Troy Municipal Airport at N Kenneth Campbell Field;TOI;KTOI;31.860399;-86.012101;US
11011;Merkel Field Sylacauga Municipal Airport;\N;KSCD;33.17179870605469;-86.30549621582031;US
11012;Enterprise Municipal Airport;ETS;KEDN;31.29969978;-85.89990234;US
11017;Ryan Field;\N;KRYN;32.1422004699707;-111.17500305175781;US
11018;Efogi Airport;EFG;AYEF;-9.15380555556;147.659805556;PG
11019;Kagi Airport;KGW;AYKQ;-9.135916666670001;147.669444444;PG
11020;Nadunumu Airport;NDN;AYNC;-9.14355555556;147.68425;PG
11021;Bodinumu Airport;BNM;AYBD;-9.107777777779999;147.666722222;PG
11022;Thomas C Russell Field;ALX;KALX;32.914699554399995;-85.9629974365;US
11030;Port Keats Airport;PKT;YPKT;-14.25;129.5290069580078;AU
11031;Garden Point Airport;GPN;YGPT;-11.40250015258789;130.4219970703125;AU
11032;Stade Airport;\N;EDHS;53.56111145019531;9.499167442321777;DE
11035;Meriden Markham Municipal Airport;\N;KMMK;41.50870132446289;-72.82949829101562;US
11038;Flinders Island Airport;\N;YFLS;-33.730989;134.501;AU
11048;Luzern-Beromunster Airport;\N;LSZO;47.189998626708984;8.204719543457031;CH
11049;La Grand'combe Airport;\N;LFTN;44.24440002441406;4.0122199058532715;FR
11051;Hamad International Airport;DOH;OTHH;25.273056;51.608056;QA
11053;Fort Mackay / Horizon Airport;HZP;CYNR;57.3816986084;-111.700996399;CA
11054;Canmore Municipal Heliport;\N;CEW9;51.07780075069999;-115.337997437;CA
11055;Krasnokamensk Airport;\N;UIAE;50.03310775756836;118.06114196777344;RU
11067;Ridgely Airpark;\N;KRJD;38.97010040283203;-75.86630249023438;US
11068;New Castle Henry Co. Municipal Airport;\N;KUWL;39.87590027;-85.32649994;US
11069;Scott City Municipal Airport;\N;KTQK;38.474300384521484;-100.88500213623047;US
11070;Brewster Field;HDE;KHDE;40.452099;-99.336502;US
11071;Pratt Regional Airport;PTT;KPTT;37.70159912;-98.74690247;US
11072;Yubileyniy Airfield;\N;UAON;46.05500030517578;63.25;KZ
11073;Wahoo Municipal Airport;\N;KAHQ;41.2412986755;-96.59400177;US
11074;Jim Kelly Field;LXN;KLXN;40.791000366199995;-99.7772979736;US
11075;Sublette Municipal Airport;\N;K19S;37.49140167;-100.8300018;US
11076;Council Bluffs Municipal Airport;CBF;KCBF;41.2592010498;-95.760597229;US
11077;Kokomo Municipal Airport;OKK;KOKK;40.528198242188;-86.05899810791;US
11078;Neodesha Municipal Airport;\N;K2K7;37.43539810180664;-95.64610290527344;US
11079;King Ranch Airport;\N;AK59;61.79560089111328;-148.35499572753906;US
11080;Elkhart Morton County Airport;\N;KEHA;37.000702;-101.879997;US
11081;Front Range Airport;\N;KFTG;39.785301208496094;-104.54299926757812;US
11082;Galesburg Municipal Airport;GBG;KGBG;40.937999725299996;-90.431098938;US
11084;Guymon Municipal Airport;GUY;KGUY;36.6851005554;-101.508003235;US
11086;Meade Municipal Airport;\N;KMEJ;37.27690124511719;-100.35600280761719;US
11087;Turkey Mountain Estates Airport;\N;MO00;36.59170150756836;-93.66690063476562;US
11088;Ulysses Airport;\N;KULS;37.60400009;-101.3740005;US
11089;Flagler Aerial Spraying Inc Airport;\N;CO00;39.279998779296875;-103.06700134277344;US
11090;Independence Municipal Airport;IDP;KIDP;37.1584014893;-95.77839660640001;US
11091;Augusta Municipal Airport;\N;K3AU;37.671600341796875;-97.0779037475586;US
11092;Larned Pawnee County Airport;\N;KLQR;38.20859909;-99.08599854;US
11093;Lampasas Airport;\N;KLZZ;31.106199264526367;-98.1958999633789;US
11094;Bay City Municipal Airport;BBC;KBYY;28.9733009338;-95.8635025024;US
11095;Cox Field;PRX;KPRX;33.636600494385;-95.450798034668;US
11096;Coffeyville Municipal Airport;CFV;KCFV;37.09400177;-95.5718994141;US
11097;The Farm Airport;\N;24SC;33.93579864501953;-81.42970275878906;US
11098;Greeley–Weld County Airport;GXY;KGXY;40.4374008179;-104.633003235;US
11099;General Dewitt Spain Airport;\N;KM01;35.20069885;-90.05400085;US
11100;Oryol Yuzhny Airport;OEL;UUOR;52.934700012200004;36.0022010803;US
11101;Fremont Municipal Airport;FET;KFET;41.44910049;-96.52020264;US
11102;La Grande/Union County Airport;LGD;KLGD;45.2901992798;-118.007003784;US
11103;Olsztyn-Mazury Airport;SZY;EPSY;53.481899;20.9377;PL
11110;Pocono Mountains Municipal Airport;MPO;KMPO;41.137503;-75.378897;US
11111;Quakertown Airport;UKT;KUKT;40.435199737549;-75.381896972656;US
11127;Banff Airport;YBA;CYBA;51.207340469900004;-115.541861057;CA
11129;Nordborg Flyveplads;\N;EKNB;55.07485;9.753379;DK
11131;Banning Municipal Airport;BNG;KBNG;33.9230995178;-116.850997925;US
11132;Gießen-Lützellinden Airport;\N;EDFL;50.543888092041016;8.590277671813965;DE
11133;Tököl Airport;\N;LHTL;47.345298767100005;18.980800628699996;HU
11134;Karl Stefan Memorial Airport;OFK;KOFK;41.985500335693;-97.435096740723;US
11139;Kotido Airport;\N;HUKO;2.953;34.1232;UG
11140;Kajjansi Airfield;\N;HUKJ;0.1968;32.55297;UG
11141;Arlington Municipal Airport;\N;KAWO;48.16070175;-122.1589966;US
11142;Paracatu Airport;\N;SNZR;-17.242599487304688;-46.88309860229492;BR
11143;Das Bandeirinhas Airport;\N;SNKF;-20.738585;-43.797444;BR
11144;Janaúba Airport;\N;SNAP;-15.732;-43.323102;BR
11145;Juscelino Kubitscheck Airport;TFL;SNTO;-17.89229965209961;-41.51359939575195;BR
11146;Cristiano Ferreira Varella Airport;\N;SNBM;-21.126100540161133;-42.39440155029297;BR
11153;Peter O Knight Airport;TPF;KTPF;27.915599822998;-82.44930267334;US
11170;Lure Malbouhans Air Base;\N;LFYL;47.7047;6.54583;FR
11175;Parati Airport;\N;SDTK;-23.2243995667;-44.720298767100005;BR
11176;Umberto Modiano Airport;BZC;SBBZ;-22.770999908447266;-41.96289825439453;BR
11177;Angra dos Reis Airport;\N;SDAG;-22.975299835205078;-44.307098388671875;BR
11178;Itaperuna Airport;ITP;SDUN;-21.219299316399997;-41.8759002686;BR
11179;Maricá Airport;\N;SDMC;-22.9195;-42.830898;BR
11180;Resende Airport;REZ;SDRS;-22.4785003662;-44.4803009033;BR
11181;Saquarema Airport;\N;SDSK;-22.92972183227539;-42.50694274902344;BR
11182;Drumheller Municipal Airport;\N;CEG4;51.49639892578125;-112.7490005493164;CA
11198;Aripuanã Airport;AIR;SWRP;-10.188278;-59.457273;BR
11199;Juruena Airport;JRN;SWJU;-10.305832862854004;-58.489444732666016;BR
11200;Juína Airport;JIA;SWJN;-11.419444;-58.701668;BR
11201;Vila Rica Airport;VLP;SWVC;-9.979443550109863;-51.1422233581543;BR
11202;Inácio Luís do Nascimento Airport;JUA;SIZX;-11.2966;-57.5495;BR
11203;Cáceres Airport;CCX;SWKC;-16.04360008239746;-57.62990188598633;BR
11204;Posto Leonardo Vilas Boas Airport;\N;SWPL;-12.198332786560059;-53.38166809082031;BR
11205;Tangará da Serra Airport;TGQ;SWTS;-14.661999702500001;-57.4435005188;BR
11206;Canarana Airport;CQA;SWEK;-13.574443817138672;-52.27055740356445;BR
11207;Vila Bela da Santíssima Trindade Airport;MTG;SWVB;-14.9942;-59.9458;BR
11209;Sobral Airport;\N;SNOB;-3.67889;-40.336802;BR
11210;Arapiraca Airport;APQ;SNAL;-9.775360107421875;-36.62919998168945;BR
11211;Cangapara Airport;FLB;SNQG;-6.8463897705078125;-43.077301025390625;BR
11212;Picos Airport;PCS;SNPC;-7.0620598793029785;-41.52370071411133;BR
11243;Montauk Airport;MTP;KMTP;41.0765;-71.920797;US
11255;Porter County Municipal Airport;VPZ;KVPZ;41.45399857;-87.00710297;US
11257;Dharavandhoo Airport;DRV;VRMD;5.1561;73.1302;MV
11258;Saumlaki/Olilit Airport;SXK;WAPI;-7.9886097908;131.305999756;ID
11268;Cerro Largo International Airport;MLZ;SUMO;-32.33789825439453;-54.21670150756836;UY
11269;Tydeo Larre Borges Airport;PDU;SUPU;-32.36330032348633;-58.0619010925293;UY
11270;Artigas International Airport;ATI;SUAG;-30.400699615478516;-56.50790023803711;UY
11272;Murray Bridge Airport;\N;YMBD;-35.06669998168945;139.2270050048828;AU
11273;Horsham Airport;HSM;YHSM;-36.669700622558594;142.17300415039062;AU
11274;Swan Hill Airport;SWH;YSWH;-35.37580108642578;143.5330047607422;AU
11277;Turtle Island Seaplane Base;TTL;NFUL;-16.966;177.368;FJ
11288;Dewadaru - Kemujan Island;KWB;WARU;-5.80091;110.47838;ID
11291;Attopeu Airport;AOU;VLAP;14.814715357;106.821699142;LA
11293;Francisco de Miranda Airport;\N;SVFM;10.485033035299999;-66.8435134888;VE
11295;São Miguel do Oeste Airport;SQX;SSOE;-26.781600952148438;-53.503501892089844;BR
11299;Mason County Airport;LDM;KLDM;43.96250153;-86.40789795;US
11312;Reid-Hillview Airport of Santa Clara County;RHV;KRHV;37.332901001;-121.819000244;US
11328;Sohar Airport;OHS;OOSH;24.38604;56.62541;OM
11331;Kadanwari Airport;KCF;OPKW;27.1667003632;69.31670379639999;PK
11332;Sawan Airport;RZS;OPSW;26.9662;68.878098;PK
11352;Thamkharka Airport;\N;VNTH;27.04787;86.858022;NP
11353;Thimarafushi Airport;TMF;VRNT;2.211;73.1533;MV
11354;Ifuru Airport;IFU;VREI;5.7083;73.025;MV
11355;Kaintiba Airport;KZF;AYKT;-7.50025;146.033833333;PG
11356;Ordu Giresun Airport;OGU;LTCB;40.966047;38.080994;TR
11357;Hakkari Yüksekova Airport;YKO;LTCW;37.5497;44.2381;TR
11386;Jelenia Góra Glider Airport;\N;EPJG;50.89889907836914;15.785599708557129;PL
11389;Bathpalathang Airport;BUT;VQBT;27.5622;90.7471;BT
11401;Sultan Bantilan Airport;TLI;WAMI;1.123428;120.793658;ID
11406;Vuktyl Airport;\N;UUYK;63.823299407958984;57.279998779296875;RU
11407;Berezniki Airport;\N;USPT;59.57954788208008;56.85768127441406;RU
11431;San Sebastián Airport;\N;SCSS;-53.31700134277344;-68.6500015258789;CL
11433;Tolwin Observatory Airport;\N;SAWL;-54.521900177;-67.1989974976;AR
11436;Tarko-Sale Airport;TQL;USDS;64.9308013916;77.81809997559999;RU
11438;Camarillo Airport;\N;KCMA;34.21369934082031;-119.09400177001953;US
11452;Leopoldsburg Airfield;\N;EBLE;51.12;5.3072222;BE
11473;Jinchuan Airport;JIC;ZLJC;38.542222222199996;102.348333333;CN
11479;Omtepe Airport;\N;MNLP;11.523616;-85.702995;NI
11498;Alashankou Bole (Bortala) airport;BPL;ZWAX;44.895;82.3;CN
11499;Fuyun Koktokay Airport;FYN;ZWFY;46.804169;89.512006;CN
11524;Achinsk Airport;ACS;UNKS;56.2682991027832;90.57080078125;RU
11545;Linfen Qiaoli Airport;LFQ;ZBLF;36.132629;111.641236;CN
11583;Hinton/Jasper-Hinton Airport;YJP;CEC4;53.3191986084;-117.752998352;CA
11638;Watsonville Municipal Airport;WVI;KWVI;36.9356994629;-121.790000916;US
11644;Gelephu Airport;GLU;VQGP;26.88456;90.46412;BT
11648;Hollister Municipal Airport;HLI;KCVH;36.8932991028;-121.410003662;US
11649;Williamsburg Jamestown Airport;\N;KJGG;37.239200592041016;-76.71610260009766;US
11658;Dulkaninna Airport;DLK;YDLK;-29.0132999420166;138.4810028076172;AU
11673;William Creek Airport;\N;YWMC;-28.906700134277344;136.3419952392578;AU
11684;Kenora Seaplane Base;\N;CJM9;49.767424;-94.49274;CA
11685;Rumbula Air Base;\N;EVRC;56.8833007812;24.2266998291;LV
11700;Siquijor Airport;\N;RPVZ;9.214203223190001;123.472251892;PH
11702;Opapimiskan Lake Airport;YBS;CKM8;52.6067008972;-90.3768997192;CA
11713;Rizhao Shanzihe Airport;RIZ;ZSRZ;35.405033;119.324403;CN
11714;Shaxian Airport;SQJ;ZSSM;26.4263;117.8336;CN
11717;Taroom Airport;XTO;YTAM;-25.801700592041016;149.89999389648438;AU
11718;Gelnhausen Airport;\N;EDFG;50.19722366333008;9.170000076293945;DE
11719;Ærø Airport;\N;EKAE;54.85279846191406;10.456399917602539;DK
11720;Lauterbach Airport;\N;EDFT;50.683334;9.410833;DE
11721;Aschaffenburg Airport;\N;EDFC;49.93888854980469;9.063888549804688;DE
11722;Squamish Airport;YSE;CYSE;49.7817001343;-123.162002563;CA
11735;Reichelsheim Airport;\N;EDFB;50.33583450317383;8.878055572509766;DE
11737;Marburg-Schönstadt Airport;\N;EDFN;50.87444305419922;8.8149995803833;DE
11738;Lauenbrück Airport;\N;EDHU;53.20750045776367;9.573332786560059;DE
11739;Hüttenbusch Airport;\N;EDXU;53.28666687011719;8.947221755981445;DE
11740;Vrsar Crljenka Airport;\N;LDPV;45.141700744628906;13.630599975585938;HR
11742;Union County Airport;\N;KMRT;40.224700927734375;-83.35160064697266;US
11743;La Grande-4 Airport;YAH;CYAH;53.754699707;-73.6753005981;CA
11744;Alert Bay Airport;YAL;CYAL;50.58219909667969;-126.91600036621094;CA
11745;Liverpool South Shore Regional Airport;\N;CYAU;44.2303009033;-64.85610198970001;CA
11747;Nipawin Airport;\N;CYBU;53.33250045776367;-104.00800323486328;CA
11748;Centralia / James T. Field Memorial Aerodrome;YCE;CYCE;43.285599;-81.508301;CA
11749;Blue River Airport;\N;CYCP;52.11669921875;-119.28299713134766;CA
11750;Chetwynd Airport;YCQ;CYCQ;55.687198638916016;-121.62699890136719;CA
11751;Ross River Airport;XRR;CYDM;61.9706001282;-132.42300415;CA
11752;Dolbeau St Felicien Airport;YDO;CYDO;48.778499603271;-72.375;CA
11753;Amos/Magny Airport;YEY;CYEY;48.563903;-78.249702;CA
11754;Goderich Airport;\N;CYGD;43.7668991089;-81.7106018066;CA
11755;Hope Airport;YHE;CYHE;49.3683013916;-121.498001099;CA
11756;Haines Junction Airport;YHT;CYHT;60.78919982910156;-137.54600524902344;CA
11757;Digby / Annapolis Regional Airport;YDG;CYID;44.5458450365;-65.7854247093;CA
11758;Fort Liard Airport;YJF;CYJF;60.235801696799996;-123.46900177;CA
11759;Key Lake Airport;YKJ;CYKJ;57.256099700927734;-105.61799621582031;CA
11760;Leaf Rapids Airport;YLR;CYLR;56.513301849365234;-99.98529815673828;CA
11761;Matane Airport;YME;CYME;48.85689926147461;-67.45330047607422;CA
11762;Charlevoix Airport;YML;CYML;47.59749984741211;-70.2238998413086;CA
11763;Nejanilini Lake Airport;\N;CYNN;59.4874992371;-97.78029632570001;CA
11764;Owen Sound / Billy Bishop Regional Airport;YOS;CYOS;44.5903015137;-80.8375015259;CA
11765;Port Hawkesbury Airport;YPS;CYPD;45.6567001343;-61.3680992126;CA
11766;St Thomas Municipal Airport;YQS;CYQS;42.77000045776367;-81.11080169677734;CA
11767;Ottawa / Rockcliffe Airport;YRO;CYRO;45.4603004456;-75.64610290530001;CA
11768;Ottawa / Carp Airport;\N;CYRP;45.3191986084;-76.0222015381;CA
11769;Smiths Falls-Montague (Russ Beach) Airport;YSH;CYSH;44.94580078125;-75.94059753417969;CA
11770;St Leonard Airport;YSL;CYSL;47.157501220703125;-67.83470153808594;CA
11771;Virden/R.J. (Bob) Andrew Field Regional Aerodrome;\N;CYVD;49.8782997131;-100.917999268;CA
11772;Vernon Airport;YVE;CYVK;50.24810028076172;-119.33100128173828;CA
11773;Beaver Creek Airport;YXQ;CYXQ;62.410301208496094;-140.86700439453125;CA
11774;Shuswap Regional Airport;YSN;CZAM;50.682802;-119.228996;CA
11775;Kelsey Airport;KES;CZEE;56.0374984741;-96.50969696039999;CA
11776;Pukatawagan Airport;XPK;CZFG;55.7491989136;-101.26599884;CA
11777;Grand Forks Airport;ZGF;CZGF;49.01559829711914;-118.43099975585938;CA
11778;Jenpeg Airport;ZJG;CZJG;54.51890182495117;-98.04609680175781;CA
11779;Thicket Portage Airport;YTD;CZLQ;55.31890106201172;-97.70780181884766;CA
11780;Pikwitonei Airport;PIW;CZMN;55.58890151977539;-97.16419982910156;CA
11781;Poplar River Airport;XPP;CZNG;52.9965258788;-97.2741937637;CA
11782;Pincher Creek Airport;WPC;CZPC;49.520599365200006;-113.997001648;CA
11783;Stewart Airport;ZST;CZST;55.935410448;-129.982434511;CA
11784;Ignace Municipal Airport;ZUC;CZUC;49.4296989440918;-91.7177963256836;CA
11785;Neubrandenburg Airport;FNB;EDBN;53.6022;13.306;DE
11786;Airport Bamberg-Breitenau;\N;EDQA;49.920403;10.914233;DE
11787;Zerbst Airport;\N;EDUZ;52.000832;12.148611;DE
11788;RAF Spadeadam;\N;EGOM;55.0499992371;-2.54999995232;GB
11789;RAF Kinloss;FSS;EGQK;57.6493988037;-3.56064009666;GB
11790;Biała Podlaska Airfield;BXP;EPBP;52.00078;23.1325278;PL
11791;Cewice Air Base;\N;EPCE;54.416;17.7633;PL
11792;Deblin Military Air Base;\N;EPDE;51.551399231;21.8936004639;PL
11793;Leczyca Military Air Base;\N;EPLY;52.004699707;19.1455993652;PL
11794;Minsk Mazowiecki Military Air Base;\N;EPMM;52.1954994202;21.6558990479;PL
11795;Powidz Military Air Base;\N;EPPW;52.379398;17.853901;PL
11796;Tomaszow Mazowiecki Military Air Base;\N;EPTM;51.584400177;20.0977993011;PL
11797;Björkvik Air Base;\N;ESKX;58.79079818725586;16.571199417114258;SE
